LMSL,Group,Group Stage,Match Number,Winner,Walkover,Best Of,Player 1 ID,Player 1 Name,Player 1 Score,Player 1 Flag,Player 1 Faction,Player 2 ID,Player 2 Name,Player 2 Score,Player 2 Flag,Player 2 Faction,Map 1 Game Number,Map 1 Map Name,Map 1 Winner Id,Map 1 Winner Faction,Map 1 Loser Id,Map 1 Loser Faction,Map 2 Game Number,Map 2 Map Name,Map 2 Winner Id,Map 2 Winner Faction,Map 2 Loser Id,Map 2 Loser Faction,Map 3 Game Number,Map 3 Map Name,Map 3 Winner Id,Map 3 Winner Faction,Map 3 Loser Id,Map 3 Loser Faction,Map 4 Game Number,Map 4 Map Name,Map 4 Winner Id,Map 4 Winner Faction,Map 4 Loser Id,Map 4 Loser Faction,Map 5 Game Number,Map 5 Map Name,Map 5 Winner Id,Map 5 Winner Faction,Map 5 Loser Id,Map 5 Loser Faction,Map 6 Game Number,Map 6 Map Name,Map 6 Winner Id,Map 6 Winner Faction,Map 6 Loser Id,Map 6 Loser Faction,Map 7 Game Number,Map 7 Map Name,Map 7 Winner Id,Map 7 Winner Faction,Map 7 Loser Id,Map 7 Loser Faction
03,B,GS1,1,1,,3,1,Matrixx,2,Poland,p,2,Eleven,0,United States,z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03,B,GS1,2,2,,3,1,DiccCheney,0,United States,p,2,Mako,2,Peru,t,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03,B,GS1,3,1,,3,1,Matrixx,2,Poland,p,2,Mako,0,Peru,t,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03,B,GS1,4,1,,3,1,Eleven,2,United States,z,2,DiccCheney,0,United States,p,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03,B,GS1,5,2,,3,1,Mako,1,Peru,t,2,Eleven,2,United States,z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03,C,GS1,1,2,,3,1,DayTeezy,0,Germany,t,2,Aurigami,2,France,t,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03,C,GS1,2,1,,3,1,Perses,2,United States,z,2,GGG,0,Peru,z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03,C,GS1,3,1,,3,1,Aurigami,2,France,t,2,Perses,0,United States,z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03,C,GS1,4,1,,3,1,DayTeezy,2,Germany,t,2,GGG,1,Peru,z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03,C,GS1,5,2,,3,1,Perses,1,United States,z,2,DayTeezy,2,Germany,t,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03,D,GS1,1,1,,3,1,MataLeon,2,Germany,p,2,Pardesaa,0,Germany,p,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03,D,GS1,2,2,,3,1,Duo,0,United States,t,2,Papapanda,2,Taiwan,z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03,D,GS1,3,2,,3,1,MataLeon,1,Germany,p,2,Papapanda,2,Taiwan,z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03,D,GS1,4,2,,3,1,Pardesaa,1,Germany,p,2,Duo,2,United States,t,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03,D,GS1,5,1,,3,1,MataLeon,2,Germany,p,2,Duo,0,United States,t,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03,E,GS1,1,2,,3,1,Optixus,0,United States,z,2,Elegacy,2,Argentina,p,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03,E,GS1,2,1,,3,1,ROY,2,Peru,p,2,Miyamoto,0,Peru,p,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03,E,GS1,3,2,,3,1,Elegacy,0,Argentina,p,2,ROY,2,Peru,p,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03,E,GS1,4,2,,3,1,Optixus,0,United States,z,2,Miyamoto,2,Peru,p,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03,E,GS1,5,2,,3,1,Elegacy,0,Argentina,p,2,Miyamoto,2,Peru,p,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03,F,GS1,1,2,,3,1,Agent,0,United States,p,2,GFG,2,Germany,t,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03,F,GS1,2,2,,3,1,MiSChief,0,United States,p,2,Zanity,2,United States,z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03,F,GS1,3,2,,3,1,GFG,0,Germany,t,2,Zanity,2,United States,z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03,F,GS1,4,1,,3,1,Agent,2,United States,p,2,MiSChief,1,United States,p,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03,F,GS1,5,1,,3,1,GFG,2,Germany,t,2,Agent,0,United States,p,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03,G,GS1,1,1,,3,1,ShuuyiW,2,Canada,t,2,Joetunn,0,United States,p,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03,G,GS1,2,2,,3,1,Astral,0,United States,t,2,HellaChaz,2,United States,t,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03,G,GS1,3,2,,3,1,ShuuyiW,0,Canada,t,2,HellaChaz,2,United States,t,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03,G,GS1,4,2,,3,1,Joetunn,0,United States,p,2,Astral,2,United States,t,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03,G,GS1,5,1,ff,3,1,ShuuyiW,-1,Canada,t,2,Astral,-1,United States,t,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03,H,GS1,1,2,,3,1,MadMan,1,Germany,p,2,Chad,2,United States,z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03,H,GS1,2,1,,3,1,TaggedOnce,2,Philippines,z,2,CanadianBank,1,Canada,p,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03,H,GS1,3,2,,3,1,Chad,1,United States,z,2,TaggedOnce,2,Philippines,z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03,H,GS1,4,1,,3,1,MadMan,2,Germany,p,2,CanadianBank,1,Canada,p,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03,H,GS1,5,2,,3,1,Chad,0,United States,z,2,MadMan,2,Germany,p,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03,A,GS2,1,1,,3,1,ROY,2,Peru,p,2,MataLeon,0,Germany,p,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03,A,GS2,2,2,,3,1,HellaChaz,0,United States,t,2,Eleven,2,United States,z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03,A,GS2,3,1,,3,1,ROY,2,Peru,p,2,Eleven,0,United States,z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03,A,GS2,4,1,,3,1,MataLeon,2,Germany,p,2,HellaChaz,1,United States,t,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03,A,GS2,5,1,,3,1,Eleven,2,United States,z,2,MataLeon,0,Germany,p,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03,B,GS2,1,2,,3,1,Zanity,0,United States,z,2,Miyamoto,2,Peru,p,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03,B,GS2,2,1,,3,1,TaggedOnce,2,Philippines,z,2,DayTeezy,1,Germany,t,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03,B,GS2,3,1,,3,1,Miyamoto,2,Peru,p,2,TaggedOnce,1,Philippines,z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03,B,GS2,4,1,ff,3,1,Zanity,-1,United States,z,2,DayTeezy,-1,Germany,t,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03,B,GS2,5,2,,3,1,TaggedOnce,1,Philippines,z,2,Zanity,2,United States,z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03,C,GS2,1,2,,3,1,Papapanda,0,Taiwan,z,2,ShuuyiW,2,Canada,t,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03,C,GS2,2,1,,3,1,Blade,2,Denmark,t,2,MadMan,0,Germany,p,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03,C,GS2,3,2,,3,1,ShuuyiW,0,Canada,t,2,Blade,2,Denmark,t,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03,C,GS2,4,1,,3,1,Papapanda,2,Taiwan,z,2,MadMan,0,Germany,p,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03,C,GS2,5,1,,3,1,ShuuyiW,2,Canada,t,2,Papapanda,1,Taiwan,z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03,D,GS2,1,1,,3,1,Matrixx,2,Poland,p,2,GFG,0,Germany,t,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03,D,GS2,2,1,,3,1,Aurigami,2,France,t,2,TheCeLL,1,Canada,z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03,D,GS2,3,1,,3,1,Matrixx,2,Poland,p,2,Aurigami,1,France,t,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03,D,GS2,4,2,,3,1,GFG,1,Germany,t,2,TheCeLL,2,Canada,z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03,D,GS2,5,1,,3,1,Aurigami,2,France,t,2,TheCeLL,0,Canada,z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
04,playoffs,R01,1,2,,5,1,Eleven,1,United States,z,2,ROY,3,Peru,p,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
04,playoffs,R01,2,2,,5,1,MauriceMoss,1,Germany,t,2,Matrixx,3,Poland,p,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
04,playoffs,R01,3,2,,5,1,GGiovanna,0,Italy,p,2,Aurigami,3,France,t,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
04,playoffs,R01,4,2,2,5,1,Miyamoto,-1,Peru,p,2,TaggedOnce,-1,Philippines,z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
04,playoffs,R02,1,1,,5,1,ROY,3,Peru,p,2,Matrixx,0,Poland,p,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
04,playoffs,R02,2,1,,5,1,Aurigami,3,France,t,2,TaggedOnce,1,Philippines,z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
04,playoffs,R03,1,1,,7,1,ROY,4,Peru,p,2,Aurigami,0,France,t,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
04,playoffs,3rd Place Match,3rd Place Match,1,,5,1,TaggedOnce,3,Philippines,z,2,Matrixx,0,Poland,p,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
04,A,GS1,1,1,,3,1,ROY,2,Peru,p,2,Papapanda,0,Taiwan,z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
04,A,GS1,2,2,,3,1,Bodybag,0,Croatia,z,2,TheDentist,2,Germany,z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
04,A,GS1,3,1,,3,1,ROY,2,Peru,p,2,TheDentist,0,Germany,z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
04,A,GS1,4,2,,3,1,Papapanda,1,Taiwan,z,2,Bodybag,2,Croatia,z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
04,A,GS1,5,1,,3,1,TheDentist,2,Germany,z,2,Bodybag,0,Croatia,z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
04,B,GS1,1,1,,3,1,Aurigami,2,France,t,2,GGG,1,Peru,z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
04,B,GS1,2,2,,3,1,Elegacy,1,Argentina,p,2,Thenewthesis,2,United States,z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
04,B,GS1,3,1,,3,1,Aurigami,2,France,t,2,Thenewthesis,1,United States,z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
04,B,GS1,4,2,ff,3,1,GGG,-1,Peru,z,2,Elegacy,-1,Argentina,p,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
04,B,GS1,5,2,,3,1,Thenewthesis,1,United States,z,2,Elegacy,2,Argentina,p,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
04,C,GS1,1,1,ff,3,1,BigDizlBizl,-1,United States,z,2,Deuce,-1,United States,z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
04,C,GS1,2,1,,3,1,Eleven,2,United States,z,2,Blade,1,Denmark,t,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
04,C,GS1,3,2,,3,1,BigDizlBizl,1,United States,z,2,Eleven,2,United States,z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
04,C,GS1,4,2,ff,3,1,Deuce,-1,United States,z,2,Blade,-1,Denmark,t,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
04,C,GS1,5,1,ff,3,1,BigDizlBizl,-1,United States,z,2,Blade,-1,Denmark,t,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
04,D,GS1,1,1,ff,3,1,TaggedOnce,-1,Philippines,z,2,Rooster,-1,United States,p,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
04,D,GS1,2,2,,3,1,Mako,1,Peru,t,2,MadMan,2,Germany,p,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
04,D,GS1,3,1,ff,3,1,TaggedOnce,-1,Philippines,z,2,MadMan,-1,Germany,p,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
04,D,GS1,4,2,ff,3,1,Rooster,-1,United States,p,2,Mako,-1,Peru,t,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
04,D,GS1,5,2,,3,1,MadMan,1,Germany,p,2,Mako,2,Peru,t,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
04,E,GS1,1,2,,3,1,GFG,0,Germany,t,2,Zanity,2,United States,z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
04,E,GS1,2,1,,3,1,Matrixx,2,Poland,p,2,Pardesaa,0,Germany,p,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
04,E,GS1,3,2,,3,1,Zanity,1,United States,z,2,Matrixx,2,Poland,p,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
04,E,GS1,4,2,,3,1,GFG,0,Germany,t,2,Pardesaa,2,Germany,p,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
04,E,GS1,5,1,,3,1,Zanity,2,United States,z,2,Pardesaa,0,Germany,p,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
04,F,GS1,1,2,,3,1,Morgeno,0,Brazil,p,2,Diogenes,2,United States,p,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
04,F,GS1,2,1,,3,1,GGiovanna,2,Italy,p,2,Duo,0,United States,t,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
04,F,GS1,3,2,,3,1,Diogenes,0,United States,p,2,GGiovanna,2,Italy,p,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
04,F,GS1,4,1,,3,1,Morgeno,2,Brazil,p,2,Duo,1,United States,t,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
04,F,GS1,5,1,,3,1,Diogenes,2,United States,p,2,Morgeno,0,Brazil,p,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
04,G,GS1,1,2,,3,1,Curiosikey,0,United States,z,2,IMpulse,2,United States,t,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
04,G,GS1,2,1,,3,1,MauriceMoss,2,Germany,t,2,Alain,0,Mexico,z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
04,G,GS1,3,2,,3,1,IMpulse,0,United States,t,2,MauriceMoss,2,Germany,t,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
04,G,GS1,4,2,,3,1,Curiosikey,1,United States,z,2,Alain,2,Mexico,z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
04,G,GS1,5,1,,3,1,IMpulse,2,United States,t,2,Alain,0,Mexico,z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
04,H,GS1,1,2,,3,1,Marius,0,Germany,t,2,Miyamoto,2,Peru,p,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
04,H,GS1,2,1,,3,1,Subtilizer,2,Peru,t,2,HellaChaz,0,United States,t,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
04,H,GS1,3,1,ff,3,1,Miyamoto,-1,Peru,p,2,Subtilizer,-1,Peru,t,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
04,H,GS1,4,2,ff,3,1,Marius,-1,Germany,t,2,HellaChaz,-1,United States,t,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
04,H,GS1,5,1,,3,1,Subtilizer,2,Peru,t,2,HellaChaz,0,United States,t,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
04,A,GS2,1,1,,3,1,TaggedOnce,2,Philippines,z,2,TheDentist,0,Germany,z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
04,A,GS2,2,1,,3,1,Eleven,2,United States,z,2,IMpulse,0,United States,t,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
04,A,GS2,3,2,,3,1,TaggedOnce,0,Philippines,z,2,Eleven,2,United States,z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
04,A,GS2,4,2,,3,1,TheDentist,0,Germany,z,2,IMpulse,2,United States,t,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
04,A,GS2,5,1,,3,1,TaggedOnce,2,Philippines,z,2,IMpulse,1,United States,t,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
04,B,GS2,1,1,,3,1,Matrixx,2,Poland,p,2,Subtilizer,0,Peru,t,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
04,B,GS2,2,1,ff,3,1,GGiovanna,-1,Italy,p,2,Elegacy,-1,Argentina,p,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
04,B,GS2,3,2,,3,1,Matrixx,1,Poland,p,2,GGiovanna,2,Italy,p,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
04,B,GS2,4,1,,3,1,Subtilizer,2,Peru,t,2,Elegacy,0,Argentina,p,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
04,B,GS2,5,1,,3,1,Matrixx,2,Poland,p,2,Subtilizer,0,Peru,t,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
04,C,GS2,1,1,,3,1,MauriceMoss,2,Germany,t,2,BigDizlBizl,0,United States,z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
04,C,GS2,2,2,,3,1,Aurigami,1,France,t,2,Diogenes,2,United States,p,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
04,C,GS2,3,1,,3,1,MauriceMoss,2,Germany,t,2,Diogenes,1,United States,p,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
04,C,GS2,4,2,,3,1,BigDizlBizl,0,United States,z,2,Aurigami,2,France,t,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
04,C,GS2,5,2,,3,1,Diogenes,0,United States,p,2,Aurigami,2,France,t,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
04,D,GS2,1,2,,3,1,ROY,1,Peru,p,2,Mako,2,Peru,t,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
04,D,GS2,2,1,,3,1,Miyamoto,2,Peru,p,2,Zanity,0,United States,z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
04,D,GS2,3,2,,3,1,Mako,0,Peru,t,2,Miyamoto,2,Peru,p,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
04,D,GS2,4,1,,3,1,ROY,2,Peru,p,2,Zanity,0,United States,z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
04,D,GS2,5,2,,3,1,Mako,0,Peru,t,2,ROY,2,Peru,p,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05,A,GS1,1,1,,3,1,Leever,2,Israel,z,2,Kenosua,0,Singapore,p,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05,A,GS1,2,1,,3,1,GGiovanna,2,Italy,p,2,Pch,0,United States,z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05,A,GS1,3,1,,3,1,Leever,2,Israel,z,2,GGiovanna,0,Italy,p,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05,A,GS1,4,1,,3,1,Kenosua,2,Singapore,p,2,Pch,1,United States,z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05,A,GS1,5,1,,3,1,GGiovanna,2,Italy,p,2,Kenosua,0,Singapore,p,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05,B,GS1,1,1,,3,1,EsReveR,2,United States,z,2,Wayfarer,0,United Kingdom,t,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05,B,GS1,2,1,,3,1,ROY,2,Peru,p,2,Lemonio,0,United States,z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05,B,GS1,3,2,,3,1,EsReveR,0,United States,z,2,ROY,2,Peru,p,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05,B,GS1,4,2,ff,3,1,Wayfarer,-1,United Kingdom,t,2,Lemonio,-1,United States,z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05,B,GS1,5,1,,3,1,EsReveR,2,United States,z,2,Lemonio,1,United States,z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05,C,GS1,1,1,ff,3,1,Blade,-1,Denmark,t,2,GFG,-1,Germany,t,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05,C,GS1,2,2,,3,1,Papapanda,0,Taiwan,z,2,Mastermind,2,United States,z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05,C,GS1,3,1,,3,1,Blade,2,Denmark,t,2,Mastermind,1,United States,z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05,C,GS1,4,2,,3,1,GFG,0,Germany,t,2,Papapanda,2,Taiwan,z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05,C,GS1,5,1,,3,1,Mastermind,2,United States,z,2,Papapanda,0,Taiwan,z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05,D,GS1,1,2,,3,1,Wuigi,0,Germany,t,2,Javeeen,2,United States,t,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05,D,GS1,2,1,,3,1,Harokku,2,France,z,2,Alain,0,Mexico,z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05,D,GS1,3,2,,3,1,Javeeen,0,United States,t,2,Harokku,2,France,z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05,D,GS1,4,2,,3,1,Wuigi,0,Germany,t,2,Alain,2,Mexico,z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05,D,GS1,5,2,,3,1,Javeeen,1,United States,t,2,Alain,2,Mexico,z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
